,108,88,69,49,29
0,0.17433342144924568,0.17608853172994304,0.17124419909256525,0.1765420196624433,0.17168218154025092
1,0.18088163826777148,0.1761007966191376,0.16967498019657326,0.17410437444369076,0.17373331440313766
2,0.17109652472427284,0.17192101289252348,0.16867989523599175,0.17025380349118654,0.1689837539160036
3,0.1703323238441316,0.17099865934483857,0.17290112356811108,0.1719582677979745,0.17105371026893948
4,0.17536880240053224,0.17343748605231274,0.1739964446719613,0.16791079940730155,0.1684399567314513
5,0.17526460752575118,0.1726627807007146,0.17468470933530963,0.170499754335383,0.1703830386624186
6,0.17354519372571195,0.17345756403341664,0.17134238492842285,0.172946130743541,0.16869307397465508
7,0.17276786883167705,0.17215173012763257,0.1799294869038044,0.1716831435017952,0.16992549220041492
8,0.18366396011103805,0.17037740134672352,0.16937854331110175,0.1725293695778593,0.1716084694675901
9,0.17295055946852167,0.17538286083485694,0.17293947124573286,0.16997473682686473,0.1723831874845951
