,108,88,69,49,29
0,0.5909303775947441,0.5895665891114799,0.5890980955104733,0.5895391050254986,0.5892845632135788
1,0.59081058268446,0.5899431505687087,0.5888321708925961,0.5876997250393285,0.5885636996622612
2,0.5897512569050027,0.5890449056567367,0.588655720752769,0.5889994008105294,0.5892462180583704
3,0.5883319176976197,0.5891623168319149,0.5885559571334992,0.5891566156938643,0.5895403407592306
4,0.5908665809171186,0.5912851788358596,0.5878819054801847,0.589562652640564,0.5886806496674186
5,0.5891926441406862,0.5885280781462398,0.5893333045213838,0.5889548629427593,0.5900293135593474
6,0.589494670701154,0.5902359750324769,0.5890470936243793,0.5885403941070023,0.5890984076640107
7,0.5901493196788649,0.5890951468627719,0.5911153304242581,0.5881140505018044,0.5906803346313348
8,0.5886576464592663,0.5894970003511717,0.5882590095935322,0.5890841988496724,0.5909376063649511
9,0.5877263798935977,0.5895652789695268,0.5879501757865772,0.5884926013735756,0.5906068969062943
