,108,88,69,49,29
0,0.1434304807757023,0.1439524768300243,0.1438671728524578,0.14737590560901398,0.1457324563272962
1,0.14251845247460881,0.14169852087094925,0.14559123657963513,0.14757811817310873,0.14856002083009523
2,0.1426322057819539,0.1432188960921606,0.14454738547275633,0.1472131884062242,0.14741582878918846
3,0.14154600543151707,0.1440873502182803,0.14563776723672736,0.1456375034450878,0.14686614916572915
4,0.1414611464956912,0.14185317172281772,0.14413592932902047,0.14551118958739948,0.15122946087875308
5,0.1419744494194761,0.14072929295192177,0.14417674014824627,0.14719729145270724,0.14890095700077322
6,0.1409891645386664,0.1422945150169358,0.14417177034757578,0.14687464947909107,0.14929771660321442
7,0.14292226163122168,0.14561556104366405,0.1448956196157393,0.14584960442082706,0.14844941598678585
8,0.14105480859893527,0.1415193044939813,0.14576675851357007,0.14740113186986428,0.15059258176890575
9,0.14213360750387552,0.1425400481887588,0.14389645306062607,0.14749809638509206,0.14874431774177888
