,108,88,69,49,29
0,0.5458057697457787,0.5426036798376845,0.5594888391941071,0.5434370345589475,0.5603405464684575
1,0.5596161503800618,0.5582559778963654,0.546312806282588,0.5456521820896446,0.5605824636328869
2,0.544002640280195,0.5590353003035672,0.5458233593197427,0.544366816682511,0.547345498233733
3,0.545032850899243,0.5600705168947643,0.5609095828119828,0.5607153050031054,0.5441491689455926
4,0.5577986355989515,0.5594755335525802,0.563115465858264,0.5477158184712055,0.562299874010309
5,0.5406947679303341,0.5566769760045379,0.5601478616490223,0.5429923838259341,0.5597575065881599
6,0.5430031335783608,0.5588773622234189,0.5589378813335563,0.546782471359434,0.5481347766468538
7,0.5584225311931194,0.5607471290665514,0.5605041165730342,0.5618842598740649,0.5631837314143494
8,0.5428248643973252,0.5436838955473898,0.561386525838511,0.5455516683861065,0.5480723360066623
9,0.544724138915443,0.5595822867416935,0.5442360055057487,0.5446372155920184,0.5469871289030217
