,108,88,69,49,29
0,0.45908459143520974,0.46225799096102393,0.44552412082217396,0.4614321030087194,0.44468004475369005
1,0.4453979503307963,0.4467459358148632,0.4585820978914107,0.459236802962411,0.44444029514111805
2,0.46087156505409554,0.4459735960528787,0.45906715946194265,0.46051065163330096,0.4575586587494329
3,0.45985058501174514,0.4449476548913529,0.4441161069147964,0.44430864401533465,0.4607263492698306
4,0.44719918037432405,0.44553730724657936,0.4419299883441167,0.457191656541586,0.44273827257655374
5,0.46414979922233923,0.4483107900190251,0.4448710031378009,0.4618727697188362,0.44525786065916795
6,0.4618621162830385,0.4461301190247614,0.4460701421593626,0.4581166409633003,0.45677645218627494
7,0.44658087481779196,0.4442771050920852,0.444517940219714,0.4431501628546952,0.44186233444009504
8,0.4620387881913244,0.46118745386826754,0.44364343724665256,0.4593364160739415,0.45683833336502455
9,0.46015653096926745,0.4454315105545954,0.4606402907559438,0.4602426754690332,0.45791381712936186
