,108,88,69,49,29
0,0.23957551172964622,0.2403324848306346,0.2437962358237989,0.24649212656749336,0.2436222607853469
1,0.2387787533188301,0.2380318762440825,0.24305299275706166,0.24663263544038183,0.24823241820802644
2,0.2402375560641315,0.23891379127910775,0.2419599576104657,0.2462065534525464,0.2469292545702597
3,0.23909188233023834,0.24136120672343347,0.24293499775806376,0.24380176390363503,0.24670444910597458
4,0.23652401188395758,0.23801471068122546,0.24242664450123855,0.24417007275164615,0.25003303350424727
5,0.2369563142081251,0.23727502787235621,0.24065638125517502,0.24606267301187354,0.24947936184840752
6,0.23728172995359534,0.2395929473642827,0.2418719656387212,0.24515030416202496,0.249576627765834
7,0.24082350013622558,0.24478027386218412,0.24231909847494504,0.24244299750549858,0.24834162710843183
8,0.23696415900087106,0.23747928905640386,0.24478933841809195,0.24836017350381867,0.2505544495131772
9,0.23635948719046349,0.24088748071265392,0.24090852755910694,0.2471339851814317,0.249481480245215
