,108,88,69,49,29
0,0.7387866875802369,0.7366163722302705,0.7479898657028096,0.7371818191999499,0.7485589799531214
1,0.7480749630752669,0.7471652948955575,0.7391297628174556,0.7386827343925433,0.7487205510955919
2,0.7375653464474825,0.7476866324226796,0.7387985918501352,0.7378121825251404,0.7398280193624279
3,0.7382634021128522,0.7483785919538081,0.7489389713534627,0.748809258091208,0.7376646724261591
4,0.7468591805681654,0.7479809713840186,0.750410198397026,0.7400782515864154,0.7498665708046393
5,0.7353195005780372,0.7461078849633864,0.748430265054148,0.736880169244589,0.7481694370850496
6,0.7368874633065492,0.74758100713128,0.7476214826592106,0.739447409461575,0.7403612473967379
7,0.7472767433776588,0.7488305075693373,0.748668228638717,0.7495893941846195,0.7504556825118652
8,0.7367664924501692,0.7373492358085074,0.7492573161728292,0.7386146954848017,0.7403190771597489
9,0.7380542926610772,0.748052328879266,0.7377235291799691,0.7379954035033134,0.739585781977332
